Slots Demandados, Tempo Transmitido, Tempo Faltante, Classe, Degradacao Tolerada(%), Degradaco Tolerada, Degradacao Realizada %, Degradacao Realizada, Atraso (%), Atraso, Custo, Carga na Rede, Status, Tamanho(Path 1), Tamanho(Path 2), Tamanho(Path 3), Path 1, Path 2, Path 3, NumWaveInUse, NumWave, Trafego caminho 1(%),Trafego caminho 1, Trafego caminho 2(%),Trafego caminho 2, Trafego caminho 3(%),Trafego caminho 3
6,0.10811063866083258,0.5489759522328654,1,0.0,0.0,0.0,0,0.34746832,102.21318,3.0E-6,170.0,0,5,4,4,[10-8-6-3-0],[10-9-6-0],[10-4-2-0],20,20,0.85,17,0.15,3,
5,0.18574316082714407,4.2863768219934855,1,0.0,0.0,1.0,0,0.34746832,102.21318,3.0E-6,170.0,2,3,4,4,[6-5-4],[6-3-2-4],[6-8-7-4],0,20,
2,0.44273213006732703,0.5783322443369343,3,0.33774537,0.0,1.0,0,0.22962044,67.5464,0.0,170.0,3,2,3,4,[6-5],[6-8-5],[6-3-2-5],0,12,
5,0.3840716527734571,1.2249482850402273,2,0.2615377,4356.172,0.25,4164,0.0,0.0,1.5E-6,170.0,1,4,4,4,[0-3-6-8],[0-2-5-8],[0-6-9-8],12,16,0.75,9,0.25,3,
2,0.2013470021059902,0.19387024375481587,1,0.0,0.0,0.0,0,0.34746832,102.21318,3.0E-6,170.0,0,4,4,4,[8-6-3-0],[8-5-2-0],[8-9-6-0],12,12,0.25,3,0.75,9,
4,0.14441637400932453,0.8597188025279365,1,0.0,0.0,1.0,0,0.34746832,102.21318,3.0E-6,170.0,2,3,2,4,[0-3-6],[0-6],[0-2-5-6],0,16,
1,0.7177207326391796,0.3512362285457584,1,0.0,0.0,1.0,0,0.34746832,102.21318,3.0E-6,170.0,2,2,3,4,[5-6],[5-8-6],[5-2-3-6],0,8,
2,0.042500080982563304,1.723867016910276,2,0.2615377,0.0,1.0,0,0.0,0.0,1.5E-6,170.0,5,2,3,3,[9-6],[9-3-6],[9-8-6],0,8,
4,0.27546201246087776,1.1601240636680359,3,0.33774537,0.0,1.0,0,0.22962044,67.5464,0.0,170.0,3,2,3,3,[6-8],[6-9-8],[6-5-8],0,16,
3,0.7339825678946569,0.49689501605189434,3,0.33774537,0.0,1.0,0,0.22962044,67.5464,0.0,170.0,3,2,3,3,[8-6],[8-9-6],[8-5-6],0,20,
1,4.0054812288456105,0.866604549631802,3,0.33774537,0.0,1.0,0,0.22962044,67.5464,0.0,170.0,3,2,3,3,[6-9],[6-3-9],[6-8-9],0,16,
2,2.067136030946187,1.4167991071367965,3,0.33774537,0.0,1.0,0,0.22962044,67.5464,0.0,170.0,3,3,2,4,[0-3-6],[0-6],[0-2-5-6],0,16,
2,0.19830981330011346,0.17899990137601662,3,0.33774537,0.0,1.0,0,0.22962044,67.5464,0.0,170.0,3,4,4,4,[6-5-4-1],[6-3-2-1],[6-8-7-1],0,8,
2,1.471529775469378,1.6145818602032591,3,0.33774537,0.0,1.0,0,0.22962044,67.5464,0.0,170.0,3,2,3,3,[8-6],[8-9-6],[8-5-6],0,12,
1,0.7981412154949226,0.24005501848898803,2,0.2615377,4356.172,0.25,4164,0.0,0.0,1.5E-6,170.0,1,5,4,4,[0-3-6-8-10],[0-6-9-10],[0-2-4-10],9,12,0.6666667,6,0.33333334,3,
2,0.19626175658493142,0.33842496169512515,2,0.2615377,4358.264,0.25,4166,0.0,0.0,1.5E-6,170.0,1,3,3,4,[8-6-3],[8-9-3],[8-5-2-3],6,8,0.5,3,0.5,3,
2,1.3161712702656698,0.5424566958334367,3,0.33774537,6025.3774,0.3,5352,0.22962044,67.5464,0.0,170.0,1,4,3,4,[10-8-6-3],[10-9-3],[10-4-2-3],14,20,0.78571427,11,0.21428572,3,
1,2.3994607300153903,0.6901336257806179,3,0.33774537,0.0,1.0,0,0.22962044,67.5464,0.0,170.0,3,3,3,3,[6-5-7],[6-8-7],[6-3-7],0,8,
6,0.19516487227809873,1.4380226657206663,0,0.0,0.0,1.0,0,0.0,0.0,3.75E-6,170.0,4,4,4,4,[6-5-4-1],[6-3-2-1],[6-8-7-1],0,20,
3,0.1793276697715669,0.705021669306916,3,0.33774537,5628.189,0.25,4166,0.22962044,67.5464,0.0,170.0,1,5,4,4,[9-6-5-4-1],[9-8-7-1],[9-3-2-1],6,8,0.5,3,0.5,3,
3,0.9753475909163855,1.8792750624301107,1,0.0,0.0,0.0,0,0.34746832,102.21318,3.0E-6,170.0,0,5,4,4,[1-4-5-6-9],[1-7-8-9],[1-2-3-9],12,12,0.25,3,0.75,9,
1,1.4489751470482592,0.3340739127028769,2,0.2615377,0.0,1.0,0,0.0,0.0,1.5E-6,170.0,5,3,3,4,[10-8-6],[10-9-6],[10-4-5-6],0,12,
1,1.5169736295399041,0.6256073037697547,1,0.0,0.0,1.0,0,0.34746832,102.21318,3.0E-6,170.0,2,2,3,4,[6-5],[6-8-5],[6-3-2-5],0,8,
1,0.4763884659365087,0.07750134667605835,3,0.33774537,0.0,1.0,0,0.22962044,67.5464,0.0,170.0,3,2,3,3,[8-6],[8-9-6],[8-5-6],0,12,
1,1.833468371969956,1.0552763479453802,1,0.0,0.0,1.0,0,0.34746832,102.21318,3.0E-6,170.0,2,4,4,4,[6-5-4-1],[6-3-2-1],[6-8-7-1],0,8,
5,0.1702771903140956,2.1794536221776184,0,0.0,0.0,0.0,0,0.0,0.0,3.75E-6,170.0,0,3,3,4,[5-6-9],[5-8-9],[5-2-3-9],16,16,0.1875,3,0.8125,13,
1,0.6084146503620227,0.033276126072280476,1,0.0,0.0,0.0,0,0.34746832,102.21318,3.0E-6,170.0,0,5,4,4,[10-8-6-3-0],[10-9-6-0],[10-4-2-0],12,12,0.25,3,0.75,9,
